"taxon_concept_id","start_regulation_name","country_name","start_date","opinion_name","term_code","source_code","is_current","notes","internal_notes","nomenclature_note_en","nomenclature_note_es","nomenclature_note_fr"
4404,"SRG 92","Germany","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Ghana","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Greece","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Grenada","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Guatemala","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Guinea","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Guinea Bissau","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Guyana","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Haiti","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Holy See","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Honduras","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Hungary","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Iceland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","India","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Indonesia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Iran (Islamic Republic of)","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Iraq","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Ireland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Israel","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Italy","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Jamaica","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Japan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Jordan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Kazakhstan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Kenya","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Kiribati","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Kuwait","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Kyrgyzstan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Lao People's Democratic Republic","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Latvia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Lebanon","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Lesotho","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Liberia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Libya","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Liechtenstein","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Lithuania","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Luxembourg","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Madagascar","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Malawi","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Malaysia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Maldives","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mali","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Malta","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Marshall Islands","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mauritania","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mauritius","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mexico","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Micronesia (Federated States of)","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Monaco","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mongolia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Montenegro","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Morocco","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Mozambique","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Myanmar","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Namibia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Nauru","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Nepal","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Netherlands","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","New Zealand","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Nicaragua","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Niger","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Nigeria","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Niue","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Norway","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Occupied Palestinian Territory","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Oman","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Pakistan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Palau","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Panama","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Papua New Guinea","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Paraguay","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Peru","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Philippines","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Poland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Portugal","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Qatar","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Republic of Korea","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Republic of Moldova","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Romania","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Russian Federation","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Rwanda","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Saint Kitts and Nevis","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Saint Lucia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Saint Vincent and the Grenadines","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Samoa","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","San Marino","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sao Tome and Principe","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Saudi Arabia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Senegal","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Serbia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Seychelles","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sierra Leone","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Singapore","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Slovakia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Slovenia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Solomon Islands","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Somalia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","South Africa","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","South Sudan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Spain","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sri Lanka","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sudan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sudan [prior to secession of South Sudan]","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Suriname","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Swaziland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Sweden","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Switzerland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Syrian Arab Republic","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Tajikistan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Thailand","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","The former Yugoslav Republic of Macedonia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Timor-Leste","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Togo","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Tonga","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Trinidad and Tobago","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Tunisia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Turkey","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Turkmenistan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Tuvalu","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Uganda","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Ukraine","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","United Arab Emirates","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","United Kingdom of Great Britain and Northern Ireland","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","United Republic of Tanzania","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","United States of America","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Uruguay","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Uzbekistan","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Vanuatu","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Venezuela (Bolivarian Republic of)","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Viet Nam","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Western Sahara","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Yemen","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Zambia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Zimbabwe","2020-12-03","Negative",,"F","TRUE","All countries",,,,
4404,"SRG 92","Former Yugoslavia","2020-12-03","Negative",,"F","TRUE","All countries",,,,
